anio;jurisdiccion_de_residencia_id;jurisdicion_residencia_nombre;cie10_causa_id;cie10_clasificacion;sexo_id;Sexo;muerte_materna_id;muerte_materna_clasificacion;grupo_edad;cantidad
2023;6;Buenos Aires;W36;Explosión y rotura de cilindro con gas;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;9
2023;86;Santiago del Estero;W36;Explosión y rotura de cilindro con gas;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V10;Ciclista lesionado por colisión con peatón o animal;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;04.De 55 a 74 anios;4
2023;14;Córdoba;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;X05;Exposición a ignición o fusión de ropas de dormir;2;femenino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;V26;Motociclista lesionado por colisión con otros vehículos sin motor;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;Y04;Agresión con fuerza corporal;1;masculino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;18;Corrientes;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V42;Ocupante de automóvil lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;X99;Agresión con objeto cortante;2;femenino;;;04.De 55 a 74 anios;1
2023;34;Formosa;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;1;masculino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;W13;Caída desde, fuera o a través de un edificio u otra construcción;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;W18;Otras caídas en el mismo nivel;2;femenino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;26;Chubut;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;W84;Obstrucción no especificada de la respiración;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;X31;Exposición al frío natural excesivo;1;masculino;;;04.De 55 a 74 anios;2
2023;90;Tucumán;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;3
2023;6;Buenos Aires;W13;Caída desde, fuera o a través de un edificio u otra construcción;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;26;Chubut;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W03;Otras caídas en el mismo nivel por colisión con o por empujón de otra persona;1;masculino;;;04.De 55 a 74 anios;1
2023;78;Santa Cruz;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;2;femenino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V59;Ocupante de camioneta o furgoneta lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;04.De 55 a 74 anios;2
2023;14;Córdoba;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;2
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;2
2023;82;Santa Fe;V84;Ocupante de vehículo especial (de motor) para uso principalmente en agricultura lesionado en accidente de transporte;1;masculino;;;04.De 55 a 74 anios;1
2023;74;San Luis;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;2;femenino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;Y00;Agresión con objeto romo o sin filo;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;62;Río Negro;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;30;Entre Ríos;X02;Exposición a fuego controlado en edificio u otra construcción;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V19;Ciclista lesionado en otros accidentes de transporte, y en los no especificados.;1;masculino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;26;Chubut;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;78;Santa Cruz;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V04;Peatón lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W17;Otras caídas de un nivel a otro;1;masculino;;;04.De 55 a 74 anios;1
2023;18;Corrientes;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;15
2023;90;Tucumán;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;13
2023;82;Santa Fe;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;62;Río Negro;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W06;Caída que implica cama;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W10;Caída en o desde escalera o escalones;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V87;Accidente de tránsito de tipo especificado pero donde se desconoce el modo de transporte de la víctima;1;masculino;;;04.De 55 a 74 anios;1
2023;30;Entre Ríos;W17;Otras caídas de un nivel a otro;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;18;Corrientes;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;V53;Ocupante de camioneta o furgoneta lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V18;Ciclista lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;2;femenino;;;04.De 55 a 74 anios;1
2023;66;Salta;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;34;Formosa;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;2;femenino;;;04.De 55 a 74 anios;1
2023;26;Chubut;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;74;San Luis;W10;Caída en o desde escalera o escalones;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;14;Córdoba;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;X08;Exposición a otros humos, fuegos o llamas especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;W17;Otras caídas de un nivel a otro;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V14;Ciclista lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;W84;Obstrucción no especificada de la respiración;2;femenino;;;04.De 55 a 74 anios;1
2023;74;San Luis;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V19;Ciclista lesionado en otros accidentes de transporte, y en los no especificados.;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;04.De 55 a 74 anios;2
2023;54;Misiones;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;26;Chubut;W19;Caída no especificada;2;femenino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;1;masculino;;;04.De 55 a 74 anios;1
2023;70;San Juan;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;2;femenino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;W11;Caída en o desde escalera manuales;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W11;Caída en o desde escalera manuales;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;4
2023;30;Entre Ríos;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;04.De 55 a 74 anios;3
2023;74;San Luis;X97;Agresión con humo, fuego y llamas;1;masculino;;;04.De 55 a 74 anios;1
2023;18;Corrientes;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;2
2023;58;Neuquén;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;1;masculino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;X08;Exposición a otros humos, fuegos o llamas especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;34;Formosa;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;W84;Obstrucción no especificada de la respiración;2;femenino;;;04.De 55 a 74 anios;1
2023;99;Sin Información;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;04.De 55 a 74 anios;3
2023;6;Buenos Aires;V95;Accidente de aeronave de motor, con ocupante lesionado;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V39;Ocupante de vehículo de motor de tres ruedas lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V99;Accidente de transporte no especificado;1;masculino;;;04.De 55 a 74 anios;3
2023;58;Neuquén;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;2;femenino;;;04.De 55 a 74 anios;1
2023;26;Chubut;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W01;Caída en el mismo nivel por deslizamiento, tropezón y traspié;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W06;Caída que implica cama;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;W74;Ahogamiento y sumersión no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;W10;Caída en o desde escalera o escalones;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V04;Peatón lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;22;Chaco;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;V09;Peatón lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;V12;Ciclista lesionado por colisión con vehículo de motor de dos o tres ruedas.;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W17;Otras caídas de un nivel a otro;1;masculino;;;04.De 55 a 74 anios;4
2023;30;Entre Ríos;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;70;San Juan;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;Y09;Agresión por medios no especificados;1;masculino;;;04.De 55 a 74 anios;2
2023;14;Córdoba;W18;Otras caídas en el mismo nivel;1;masculino;;;04.De 55 a 74 anios;3
2023;58;Neuquén;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;V14;Ciclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;V18;Ciclista lesionado en accidente de transporte sin colisión;2;femenino;;;04.De 55 a 74 anios;2
2023;70;San Juan;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;1;masculino;;;04.De 55 a 74 anios;1
2023;34;Formosa;X20;Contacto traumático con serpientes y lagartos venenosos;1;masculino;;;04.De 55 a 74 anios;1
2023;99;Sin Información;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;5
2023;58;Neuquén;W36;Explosión y rotura de cilindro con gas;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;W17;Otras caídas de un nivel a otro;1;masculino;;;04.De 55 a 74 anios;1
2023;10;Catamarca;V53;Ocupante de camioneta o furgoneta lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;V18;Ciclista lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;26;Chubut;X59;Exposición a factores no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;2
2023;66;Salta;W74;Ahogamiento y sumersión no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;W18;Otras caídas en el mismo nivel;1;masculino;;;04.De 55 a 74 anios;2
2023;90;Tucumán;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V81;Ocupante de tren o vehículo de rieles lesionado en accidente de transporte;2;femenino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;X06;Exposición a ignición o fusión de otras ropas y accesorios;1;masculino;;;04.De 55 a 74 anios;1
2023;70;San Juan;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;04.De 55 a 74 anios;2
2023;38;Jujuy;W84;Obstrucción no especificada de la respiración;2;femenino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;W84;Obstrucción no especificada de la respiración;1;masculino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;2;femenino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;04.De 55 a 74 anios;1
2023;30;Entre Ríos;W85;Exposición a líneas de transmisión eléctrica;1;masculino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;V99;Accidente de transporte no especificado;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;X99;Agresión con objeto cortante;2;femenino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;X99;Agresión con objeto cortante;1;masculino;;;04.De 55 a 74 anios;1
2023;46;La Rioja;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W87;Exposición a corriente eléctrica no especificada;2;femenino;;;04.De 55 a 74 anios;3
2023;6;Buenos Aires;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W10;Caída en o desde escalera o escalones;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X99;Agresión con objeto cortante;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V04;Peatón lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;W87;Exposición a corriente eléctrica no especificada;2;femenino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;04.De 55 a 74 anios;1
2023;54;Misiones;X00;Exposición a fuego no controlado en edificio u otra construcción;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;V05;Peatón lesionado por colisión con tren o vehículo de rieles;2;femenino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;X03;Exposición a fuego controlado en lugar que no es edificio u otra construcción;1;masculino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;W17;Otras caídas de un nivel a otro;2;femenino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;38;Jujuy;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;70;San Juan;Y09;Agresión por medios no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;58;Neuquén;W17;Otras caídas de un nivel a otro;1;masculino;;;04.De 55 a 74 anios;2
2023;82;Santa Fe;Y09;Agresión por medios no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;70;San Juan;W18;Otras caídas en el mismo nivel;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;Y09;Agresión por medios no especificados;2;femenino;;;04.De 55 a 74 anios;2
2023;86;Santiago del Estero;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;86;Santiago del Estero;V17;Ciclista lesionado por colisión con objeto estacionado o fijo;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;W18;Otras caídas en el mismo nivel;2;femenino;;;04.De 55 a 74 anios;2
2023;6;Buenos Aires;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;2
2023;90;Tucumán;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X18;Contacto con otros metales calientes;2;femenino;;;04.De 55 a 74 anios;1
2023;66;Salta;W18;Otras caídas en el mismo nivel;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;X34;Víctima de terremoto;1;masculino;;;04.De 55 a 74 anios;1
2023;50;Mendoza;X44;Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biológicas, y los no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;62;Río Negro;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;1;masculino;;;04.De 55 a 74 anios;1
2023;74;San Luis;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;15
2023;74;San Luis;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
2023;6;Buenos Aires;W38;Explosión y rotura de otros dispositivos presurizados especificado;2;femenino;;;04.De 55 a 74 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;04.De 55 a 74 anios;1
2023;34;Formosa;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;3
2023;30;Entre Ríos;X59;Exposición a factores no especificados;2;femenino;;;04.De 55 a 74 anios;3
2023;34;Formosa;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;42;La Pampa;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;04.De 55 a 74 anios;1
2023;66;Salta;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;12
2023;2;Ciudad Autónoma de Buenos Aires;X59;Exposición a factores no especificados;2;femenino;;;04.De 55 a 74 anios;1
2023;22;Chaco;X59;Exposición a factores no especificados;2;femenino;;;04.De 55 a 74 anios;3
2023;34;Formosa;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;82;Santa Fe;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;7
2023;2;Ciudad Autónoma de Buenos Aires;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;04.De 55 a 74 anios;1
2023;70;San Juan;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;3
2023;54;Misiones;X59;Exposición a factores no especificados;1;masculino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;X31;Exposición al frío natural excesivo;1;masculino;;;04.De 55 a 74 anios;1
2023;14;Córdoba;X91;Agresión por ahorcamiento, estrangulamiento y sofocación;2;femenino;;;04.De 55 a 74 anios;1
2023;90;Tucumán;X59;Exposición a factores no especificados;2;femenino;;;04.De 55 a 74 anios;5
2023;6;Buenos Aires;V63;Ocupante de vehículo de transporte pesado lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;04.De 55 a 74 anios;1
